Index,target
132,40.23623891721518
133,45.00725403991343
134,46.358834188485716
135,49.58772834464055
136,51.77044812545209
137,55.60263538206611
138,15.560820894796702
139,18.37702433904037
140,20.345443298539536
141,23.23601334965875
142,25.718142282913888
143,27.664238698639767
144,28.96874255758733
145,31.196053810107806
146,33.71826213411673
147,34.89985372607066
148,37.19449086494838
149,37.39458460352048
150,25.232752006980963
151,20.38268433985686
152,23.059829036134182
153,25.991787711534567
154,29.5981669355729
155,31.742278521174377
156,34.56690143508506
157,37.686675858831634
158,41.81671830443034
159,48.206422973500416
160,51.991291386253465
161,55.878108159296914
162,26.709269860789703
163,30.002262187040948
164,32.88742177605448
165,36.33046703189619
166,38.96625184459497
167,42.777491751423625
168,44.56484660195963
169,45.95640224290025
170,47.20863558373411
171,48.086391269301416
172,49.708727247128955
173,29.94743034437975
174,37.26934068901105
175,39.71515705205214
176,42.87877432310874
177,10.18426383681834
178,13.32135639647105
179,15.165856633457489
180,18.196387757280448
181,19.099919778244786
182,21.142809993814787
183,23.4961576718822
184,25.44596342414786
185,28.851590850484136
186,32.69085459017289
187,34.80470175037061
188,37.8135892113927
189,2.7540177624646667
190,5.9132763424622
191,8.565628079854552
192,10.381480774541876
193,11.022435764876091
194,16.923763800099206
195,18.691145068650883
196,17.503618734531877
197,19.92980731906204
198,22.825687917196518
199,26.086701054261372
200,27.558238998288694
201,11.228556219155339
202,10.760435731057868
203,13.171603285178762
204,15.991854019115383
205,18.754118630942223
206,18.862944902192314
207,22.724257182993885
208,23.863377298982314
209,26.516139271545804
210,28.226782967042872
211,30.0046128237841
212,48.18682150073856
213,50.59607914081461
214,52.73079836422529
215,54.469444259851585
216,27.80021430434076
217,27.830970712741706
218,30.008755752807716
219,33.38083809161934
220,36.9918457844637
221,40.39883980800144
222,43.6894365061019
223,47.53863804709639
224,50.964352265736295
225,52.38657566956286
226,24.20452790028508
227,27.778926859693108
228,30.754946319245057
229,32.11975273272122
230,33.50559546962087
231,35.054685926565625
232,36.64677858975965
233,37.921750787610456
234,38.525523452207295
235,12.756172294851154
236,13.40986121227586
237,15.865594775113241
238,18.98253788682057
239,21.559776677946203
240,29.353458960057075
241,30.28127875530429
242,35.362833111740045
243,40.7286005996537
244,46.345858787329156
245,50.40736390097406
246,55.080808001519415
247,58.04678051642851
248,60.23951609617906
249,62.93100174312548
250,22.153960405278987
251,29.38900470456333
252,31.161570730059516
253,34.31655757595672
254,36.04464916944747
255,33.55415137855625
256,32.67617042426366
257,41.531638506978354
258,39.894468083710024
259,42.448559779992074
260,43.791042856278594
261,45.805239379601254
262,46.789258619967626
263,49.32071998626462
264,17.48067126080145
265,21.396797432317925
266,22.55276918602219
267,23.96012035327474
268,27.19937591781305
269,32.14397294159929
270,36.60024737310055
271,40.00474127032496
272,21.974714053439342
273,28.207929346984713
274,29.976749974686772
275,32.944780497847766
276,34.392077748974145
277,36.03470335171668
278,30.94482644319556
279,35.020004070584505
280,38.29713016265225
281,40.116650263432604
282,42.885969908810324
283,44.39019164966652
284,45.40435000588766
285,46.68872844826012
286,47.48016828172094
287,48.440948728166106
288,49.827942640491315
289,49.97027345180822
290,54.17722236090885
291,49.85265428004571
292,54.93402830112491
293,55.407158608642874
294,57.030881306950015
295,58.3455309621593
296,59.029710674575455
297,60.92516704198027
298,61.67524348153535
299,36.494537320115356
300,37.90063859332574
301,41.97484316983821
302,45.87807315579393
303,48.82405222872222
304,52.54240497352077
305,57.522932860152245
306,59.239855678836406
307,62.63263881468481
308,65.65911979001243
309,28.069697774524332
310,32.98455860981004
311,37.09604110188474
312,41.93523656874127
313,46.891957461599965
314,50.82472656811878
315,52.75041045955323
316,9.39888626025952
317,15.215882326854903
318,21.396950927372348
319,28.38141256699275
320,2.9956374468115357
321,6.966335398638559
322,12.229006383874923
323,15.924162247065105
324,20.49071707088615
325,46.6706852177503
326,52.8823423151437
327,57.312540121672775
328,60.32365009051058
329,18.249332789884587
330,21.229559676558885
331,22.69006331467
332,24.354584349219238
333,57.84339925575172
334,62.799393912782214
335,65.44643311610416
336,67.94563450344171
337,8.806279971824647
338,13.093948715171047
339,11.852582789540588
340,15.709082421016578
341,22.1263285441017
342,17.942213957565116
343,22.73458422282442
344,22.53267382594081
345,24.75741930576783
346,27.665425915631666
347,29.56602450495559
348,31.718467067285655
349,47.744027306578985
350,48.255623350067104
351,50.91232550954153
352,52.932118600460456
353,49.68818611095296
354,38.37522669870679
355,38.96704748987232
356,42.157703636193276
357,44.34631670433795
358,46.934803200800786
359,48.275365149472705
360,49.72521870089348
361,51.295558527705396
362,52.667725636342375
363,53.90928274495424
364,55.07241333001991
365,23.72897916987075
366,27.99106873850998
367,33.66177173903401
368,37.1213415505458
369,30.481827125067298
370,39.010793216224876
371,47.065958476646315
372,52.97875895756022
373,35.40027872170071
374,35.79698698931594
375,37.86908085000369
376,39.09598602032597
377,14.832196351107118
378,18.41089813681122
379,17.744343899704994
380,20.904774509522536
381,22.64158381637087
382,30.839278981724643
383,26.780099824088637
384,30.769990033665508
385,31.61904481922673
386,34.4879654000259
387,37.02073869846266
388,39.284997704273465
389,26.25089702493849
390,29.813957751099657
391,36.76410746806356
392,40.593207504820626
393,38.957284510082744
394,41.16755924824052
395,44.16245021528505
396,44.83741509413499
397,46.032820144682475
398,47.308176890359164
399,48.96644338882493
400,50.78677677428693
401,27.781074243424
402,26.654986992523387
403,28.083784017671768
404,35.23531384005613
405,34.79467235811655
406,39.366547127411735
407,42.34141402737379
408,47.46128942838915
409,53.055832115660785
410,55.11943839758932
411,18.991517412505374
412,21.566318919125848
413,27.9230511378317
414,27.080277720312573
415,30.168250306713013
416,31.69783553326134
417,33.833130023115814
418,28.306086582235253
419,34.05257783387505
420,37.00979851653971
421,39.48830510381805
422,41.483387105229525
423,15.488843244135026
424,21.30903459865069
425,21.843819776973987
426,23.313874888996153
427,25.14627424342809
428,36.700083204419954
429,43.591375640040106
430,47.1837068251711
431,50.90317748865694
432,53.48536900555745
433,28.87777599464925
434,28.229487031282616
435,31.407406770267965
436,34.12010311765346
437,33.78110026334833
438,32.41562561800554
439,34.431124196476276
440,37.05338201367574
441,39.84755775652995
442,41.555119186227046
443,42.67813612083016
444,44.68479979951629
445,46.365660033254045
446,4.10494890774703
447,7.3390743293322815
448,13.039380027935211
449,12.452215189862022
450,16.173214745448746
451,18.381410136961886
452,21.997936524250505
453,24.48360366510871
454,41.96678094193643
455,47.27505829486435
456,49.722376269376696
457,51.65873041202961
458,53.167170928733036
459,54.41100605527515
460,55.961637856336985
461,57.0527496110504
462,40.260304884383295
463,47.10567407811308
464,51.70516330007999
465,54.29585604488141
466,61.55723677962681
467,63.33850785440649
468,63.63791123422145
469,67.81867866417036
470,69.82369682466856
471,71.02505740611596
472,73.2737397569061
473,74.79159368435597
474,75.93952829969435
475,76.66879006576939
476,78.6136572883661
477,79.57718113506782
478,19.982349929251566
479,26.84851828541526
480,27.808061231129194
481,36.20457018596231
482,34.94270462484733
483,37.851047031855614
484,41.438920676182434
485,44.84955000606806
486,27.813435374278455
487,36.94983196824959
488,44.588887649606
489,49.98396079178655
490,28.31288008761689
491,33.541572335089135
492,36.089279030148816
493,37.69915138872993
494,39.40438431508716
495,29.89271303192254
496,52.03931206689556
497,36.23786864235214
498,38.98707619383013
499,41.77318909089716
500,44.56108590684539
501,47.42234949183096
502,50.23381331161964
503,52.28343593868218
504,55.115444827372144
505,57.58201577249588
506,60.38072810340665
507,4.54159681169508
508,8.13217481399595
509,12.481115681788978
510,16.35151027750055
511,32.30220061041073
512,29.272664365409106
513,33.21658256990667
514,36.34170248152641
515,39.84080799127624
516,41.63409572000466
517,47.15096540185197
518,46.983458670983104
519,49.71812333979179
520,51.08658821690433
521,53.41561369389818
522,55.81446523048294
523,21.118379368070404
524,26.62898187965945
525,31.14509017164086
526,35.64376195506364
527,37.655984976998575
528,41.01090901230808
529,43.32703734336697
530,47.71592890008358
531,56.49571022187155
532,57.270073178134666
533,59.30568376678352
534,62.62658432589832
535,63.48620588188989
536,65.6690199053043
537,67.0574318849941
538,69.18205829548323
539,70.74807079970925
540,29.663225536985273
541,32.04165306990376
542,34.37644770503404
543,36.408211495753804
544,7.085510430256955
545,11.042069228572041
546,14.111721043514017
547,18.617934757538247
548,20.79568442417625
549,19.742973901597637
550,27.955093544160768
551,32.20318827224529
552,37.02174361198044
553,36.015480069720894
554,38.72583761347874
555,45.77286827331656
556,46.9214390365853
557,49.636633824106
558,55.75012555398867
559,54.946708647427045
560,57.581381231711106
561,59.58109156286798
562,61.9053362142746
563,62.58854276677558
564,66.57158330590818
565,13.655327465806295
566,15.839722760876258
567,19.551493155542026
568,24.029822810036546
569,26.802856202931665
570,52.38422275047837
571,51.17563832806226
572,53.49470027268586
573,54.82525791124766
574,56.273536248825046
575,57.72408584002571
576,25.460389561510635
577,32.17484755949236
578,34.19586748323054
579,37.557122644998756
580,40.494687203921785
581,43.112564223908024
582,45.8696759725925
583,46.98103484988759
584,16.85200269916068
585,22.79207958090852
586,23.045546747276003
587,25.006434994202834
588,27.056921452898802
589,50.136385502583465
590,45.28782947801173
591,50.39119644295731
592,53.54108195534923
593,58.77518905217207
594,57.81369275721685
595,60.26901462751523
596,62.25146853068256
597,63.939375903661144
598,65.39143118255816
599,67.16799518755995
600,67.72875167825433
601,47.00792396177678
602,52.345171539336064
603,54.821530996069015
604,57.42474520844817
605,37.982302298355634
606,42.10533281927271
607,45.30152946862597
608,47.70444984797035
609,49.52380732491521
610,44.176012184690464
611,39.93946040391768
612,41.111434106317915
613,45.39620276699243
614,50.489683476817405
615,53.41428776167873
616,56.23271549265867
617,59.60110583967451
618,20.007815759292686
619,20.784909451629353
620,25.923129745563454
621,26.284502920366915
622,27.552054509815523
623,28.66946854606822
624,30.481154853654218
625,25.679067413674424
626,33.22163968703428
627,35.70929844663107
628,38.804155392084574
629,1.1451493033559048
630,2.494238353252799
631,6.321235981338495
632,6.707183243401568
633,8.901308102671342
634,11.10063803293481
635,11.61056940991121
636,19.606447673474143
637,17.629298442844323
638,19.351367459312094
639,21.23300069709751
640,25.023687629137953
641,-0.2601940079841231
642,1.3480799723291377
643,3.6766083208617624
644,6.0403075473437084
645,11.153182275356281
646,16.749508567840387
647,16.017827174647202
648,22.798249030939232
649,21.386767739509718
650,23.452275953470586
651,25.264838213184667
652,27.53726520831595
653,29.652693166335816
654,32.13871810215731
655,34.98909316582636
656,36.75683880014398
657,39.018644290436704
658,34.980947918690894
659,40.96731762468924
660,46.535376898458
661,49.921817143122354
662,38.980203672355294
663,33.93916423197297
664,33.0194060143196
665,35.930778980229206
666,39.01773702452385
667,42.24758680077167
668,43.68391529025066
669,45.06365393405659
670,46.041188509598356
671,25.97914106578431
672,26.432905207557532
673,40.64796484304897
674,33.20429778232365
675,35.68876066851428
676,38.29060086485781
677,43.783409992825426
678,43.09545286589379
679,45.303092219548454
680,47.73751157994384
681,49.88708864061434
682,51.97280347799041
683,24.671246501781177
684,23.888781553495015
685,26.788335913420628
686,29.070588996253157
687,31.832222909517355
688,33.47470447556868
689,35.682500453886405
690,38.422777075873746
691,39.52162153769547
692,41.45755488033241
693,42.53152666375965
694,45.05691379203088
695,25.75891301594899
696,34.846821767470225
697,33.062781194082916
698,36.32656054370853
699,39.83074329239584
700,44.41178218333401
701,46.08409573374945
702,46.38343377330545
703,48.4724333379157
704,49.186600638056724
705,51.43347177996244
706,53.60351201601034
707,44.5871528862758
708,50.95176208707079
709,54.72190244205893
710,57.8912177786492
711,48.00507406567398
712,52.336772391399705
713,54.251441912703314
714,56.34064203865094
715,58.84787978380503
716,60.17065811218485
717,61.66527922985428
718,62.509845963107736
719,63.40351966973692
720,64.56377202455256
721,65.88652552346296
722,66.56212741096391
723,43.13867558964372
724,47.44582553829578
725,49.52603962693625
726,51.41193266115964
727,12.339007412308582
728,16.93396007112365
729,21.88308869077659
730,26.138462914465812
731,29.51424654679696
732,44.84236234264933
733,52.845326359491395
734,58.50007141656232
735,63.33238166854993
736,65.4940923465201
737,11.080327699016976
738,15.446471961815991
739,17.435872842300668
740,20.64938410294601
741,22.542415707071545
742,24.254213038020335
743,26.597286846694935
744,29.292998855104237
745,33.846704255770064
746,36.95417889583939
747,41.25406686783754
748,44.608082037659386
749,39.849121053649085
750,42.766219255748666
751,44.56677029093678
752,47.46000955318043
753,7.655779797150116
754,14.79033253957964
755,12.841876985517796
756,17.34550350787695
757,21.27118006230082
758,23.219286981830564
759,24.88548285902862
760,28.92315155130076
761,39.12830389898738
762,37.15004720867162
763,41.63548462134334
764,46.1240456813781
765,10.314587774755964
766,11.276117307323059
767,13.019393714489723
768,16.615755799337038
769,16.868609639735148
770,22.57031430879455
771,20.61720879293663
772,21.8120927032274
773,23.55973608735563
774,25.634257816132767
775,26.973662286590734
776,28.447584480639335
777,0.0068961541962628825
778,0.5991906860729754
779,1.2067358076609818
780,3.4711935376440772
781,34.50368318164759
782,41.68752926274448
783,44.25166275135941
784,46.77013014095277
785,21.468142421776957
786,26.630090813643317
787,28.643660037747278
788,32.1369637126887
789,35.6168244043249
790,39.31449841295763
791,41.01441522316587
792,44.36294457988164
793,45.19399982373253
794,7.61898564111213
795,11.913526693851404
796,15.722604865500085
797,17.56226752222071
798,17.28376163349861
799,22.832616482846063
800,28.913690709679557
801,33.4253360673605
802,31.67817610679808
803,31.898430554124545
804,34.22755081687218
805,36.437453345394104
806,34.265191915085964
807,34.00598634840392
808,37.034631145684514
809,38.84778414693535
810,0.5818041427012575
811,2.79663150817224
812,5.750045465866488
813,9.345350211313992
814,46.99100422817239
815,51.11090788991899
816,53.06055958125894
817,55.108761791431895
818,11.36280977985232
819,17.52120927875888
820,22.368889698146816
821,26.55064568720774
822,44.99517892634598
823,55.32404701912061
824,48.71270461444098
825,52.45641154736206
826,54.077491084129804
827,55.510794468983235
828,57.44774570380351
829,59.037813884590236
830,59.99109912978244
831,61.600733720248584
832,62.90911496864719
833,63.24367048893542
834,21.80460624264769
835,30.854341646264245
836,34.99672671581608
837,40.12653020585292
838,39.41472430243365
839,40.62074513883668
840,40.871940062577366
841,44.083398519458996
842,46.402197229549685
843,49.41047078541875
844,49.47947700140527
845,51.49630263303982
846,52.75440746293992
847,53.88110737517829
848,55.34603141837179
849,55.426261187681874
850,29.423329773255272
851,33.922241357615604
852,37.15361928926818
853,40.6373036400639
854,43.75406080219461
855,48.139127560927506
856,49.59941008673563
857,54.23640025591893
858,54.797943830368744
859,58.33942311586652
860,60.328744182554104
861,61.886229106687196
862,24.533231141930152
863,23.49317801262603
864,26.892273332544196
865,33.00388906721757
866,32.18596899615175
867,34.74094197557399
868,38.23648345039955
869,40.43026708846767
870,44.89339896639902
871,46.26796401460247
872,49.77249708508691
873,52.60381094594024
874,21.557938074952165
875,26.37870754970372
876,30.110731291186724
877,32.38523792415002
878,34.3329769791533
879,34.809826115922405
880,40.281129760802806
881,42.4004108626388
882,45.6474991374045
883,48.23881089992743
884,49.49195001845851
885,51.59342821499797
886,53.18095386471952
887,54.591219280127405
888,56.25363302292092
889,56.23335931241971
890,40.37634509810295
891,46.49323636047219
892,49.13840370435521
893,52.456052140922424
894,36.62096577005711
895,35.654796101113504
896,39.90174373545996
897,42.01285572875232
898,11.239050328253018
899,7.623123955784309
900,10.283684908288677
901,12.98638156079085
902,14.40245756356858
903,30.43995433260084
904,38.74953467316083
905,37.78446969471225
906,41.01798366179648
907,43.60095747692726
908,47.83217435890761
909,48.83126073820209
910,50.553301514902756
911,52.950038192906895
912,53.70272250500572
913,57.23340659240971
914,15.516121061609493
915,20.004387504244306
916,23.04627231949702
917,26.081956381872374
918,28.909142647445385
919,30.58439400269031
920,32.13133892739876
921,43.53632684732479
922,46.860536166643676
923,49.16014068080802
924,52.01076530214076
925,55.35248510575389
926,56.78249254857759
927,58.482726000573294
928,59.94823814017801
929,61.366524799473
930,62.75140339988796
931,64.09640527673893
932,64.32506492395297
933,2.8265097785028113
934,7.521552238789778
935,13.506152963271928
936,19.314857048477826
937,25.531555763097455
938,29.561056583206614
939,34.18117240905615
940,35.7752905441501
941,39.0035574132932
942,-0.17202485337800805
943,1.622129318320095
944,5.143100599093692
945,7.657687003068673
946,10.881019374141493
947,36.67273144988968
948,43.9951387582769
949,47.43698944592266
950,50.43936301626479
951,52.982503032998075
952,38.0130294251049
953,36.6403513202016
954,40.943384884770346
955,44.67611579672567
956,47.063526023543886
957,51.3269949422866
958,52.120694794271635
959,54.333712342446354
960,56.048393176857026
961,58.014920036566096
962,58.1350797209317
963,17.245259232841086
964,23.004887337612555
965,28.630317368555026
966,33.10337914436928
967,46.05378988219944
968,53.3705094429072
969,56.76104898081914
970,59.37362304261981
971,26.011155710088996
972,25.626328513072952
973,27.871571283424146
974,30.45535969657704
975,36.802601556892185
976,32.06710326239886
977,38.44083210826105
978,44.21157145416959
979,22.072774577003663
980,20.556366445342487
981,24.029880677986064
982,26.297250676935306
983,52.90603468960731
984,49.704921125708566
985,52.6787914030447
986,55.17455526065949
987,57.47822545555371
988,60.574231588429924
989,62.06857446200032
990,64.15316766899332
991,65.18201581300868
992,67.61926502808289
993,69.1408718252673
994,70.89033088567945
995,2.58647757738898
996,5.445170542752765
997,9.542438373406407
998,11.334607614454725
999,12.425118103079047
1000,20.050235190538302
1001,25.508000835694794
1002,30.460434257604604
1003,35.17820717153385
1004,38.5583897777301
1005,16.105560789563686
1006,20.211805401953963
1007,23.390109223809393
1008,23.72588961051416
1009,25.523757623718033
1010,27.16448794667712
1011,15.841264309909558
1012,20.445687807937865
1013,23.517011053949464
1014,25.474968718951544
1015,29.273257452683097
1016,37.58141755243509
1017,45.48079132765699
1018,51.11199995016326
1019,44.637481610666356
1020,41.111236920699014
1021,48.82552947875388
1022,49.70419386971193
1023,52.36511137773148
1024,53.91902933315255
1025,56.24248186102849
1026,17.221539820306734
1027,22.636854268262827
1028,23.142110528660158
1029,25.049221919056702
1030,26.05475275608868
1031,32.36852181925317
1032,33.0528816251292
1033,37.38589594154425
1034,40.42656505722716
1035,42.96616650397998
1036,45.47330548909322
1037,47.859558723439335
1038,49.1100977050403
1039,50.75515257377765
1040,52.790214750453394
1041,54.341036152582
1042,54.37477481013636
1043,46.6615996643206
1044,46.998794215461935
1045,52.41943150794498
1046,56.31748413897046
1047,57.3440452088035
1048,60.497365013501195
1049,63.69994419088204
1050,65.21437229403234
1051,67.27831128420769
1052,69.61138481306013
1053,70.94289893459175
1054,71.17140034774522
1055,28.02886187649743
1056,32.99304245131626
1057,35.09123198059049
1058,37.505627303173384
1059,33.780221299523944
1060,41.36463229139371
1061,45.183416627298016
1062,51.47301199881918
1063,53.115096380353066
1064,55.72803588618991
1065,58.90506321540319
1066,60.23866338768596
1067,34.72317304050139
1068,39.15225227558838
1069,41.64807311443474
1070,43.65598616585568
1071,41.18678980966803
1072,48.43889081445878
1073,52.99559566920381
1074,56.64699511246211
1075,23.920164047407024
1076,29.161232329504607
1077,36.84311388638353
1078,42.621248932732755
1079,25.4071961925057
1080,28.121969304683955
1081,29.283925619084812
1082,30.459301237461368
1083,9.141295067897445
1084,8.601341998026294
1085,12.379445382776455
1086,13.850104954588003
1087,15.490831873878868
1088,16.842870292935523
1089,19.389793045039603
1090,22.288264463786813
1091,24.814148555884135
1092,30.58829412254338
1093,31.504873645496055
1094,34.98268844858771
1095,31.505526424648046
1096,35.95596176316302
1097,37.012665689770344
1098,39.67032709815305
1099,42.3559645822951
1100,44.73707875606918
1101,47.319890843190485
1102,50.800874123250225
1103,51.7199977140286
1104,53.93665740879066
1105,55.66595432126731
1106,57.59923733044806
1107,16.594448982836848
1108,25.540769129148238
1109,26.669271249619264
1110,31.632685933447743
1111,20.73923751171563
1112,24.86925694671458
1113,27.149092198714136
1114,29.154453740945083
1115,30.573796251997265
1116,31.612350825824915
1117,35.99474487523788
1118,38.95005339177496
1119,45.12951203523111
1120,47.152322599372326
1121,50.14876603802843
1122,52.77381943201991
1123,56.030683858108944
1124,58.37368500598846
1125,59.50766938111536
1126,60.98772194400573
1127,63.97963561151924
1128,65.26814973541418
1129,56.901364019030794
1130,61.013102979727776
1131,63.14251591363511
1132,65.10536557250485
1133,21.190168854920397
1134,24.005524009761693
1135,32.718475491381845
1136,33.35122942405961
1137,33.873965452817195
1138,37.0162139912237
1139,40.306781286103394
1140,45.04703477172891
1141,48.02080129466542
1142,53.24368185846807
1143,57.41298506464081
1144,63.19975891918126
1145,27.911298842095185
1146,34.81102874388601
1147,38.40740148499645
1148,44.20465523630747
1149,45.897001153094415
1150,48.27746590408948
1151,51.41235020315156
1152,31.496842406148943
1153,35.33823005910505
1154,38.823052459195196
1155,41.46865476493758
1156,21.868452009953565
1157,22.906262544825715
1158,27.13185503930177
1159,29.953556128857613
1160,33.52152162480925
1161,36.59757307141513
1162,38.298723916371884
1163,40.257782159998065
1164,27.69434903760728
1165,34.944386584158046
1166,41.05702229887795
1167,44.567512715325336
1168,48.43088022701324
1169,6.775326297137686
1170,7.812430972699497
1171,12.236860166899298
1172,15.680245067458152
1173,18.95338574754976
1174,18.259203214332743
1175,20.262495022577703
1176,21.745394849253838
1177,25.033547074024277
1178,27.236984174563688
1179,28.493612721572035
1180,30.718039722876064
1181,33.2520245864272
1182,38.287849505186855
1183,39.478509255356926
1184,42.575981780806806
1185,45.49265097775232
1186,18.213242441218537
1187,24.450570948342282
1188,29.18532840075223
1189,32.81563636705556
1190,43.2920470766176
1191,50.798389615258245
1192,54.89410266483323
1193,59.281906669021055
1194,20.116070625281832
1195,19.232047332582713
1196,21.48247707606304
1197,24.087874268470472
1198,32.60463114998356
1199,38.16174181785434
1200,40.33660472401081
1201,42.62869782374588
1202,-0.5151591871742047
1203,0.27856407677934186
1204,1.3765584427202435
1205,3.537064513134607
1206,6.3134576137844425
1207,8.731947262721768
1208,8.326763936303841
1209,10.876929379386459
1210,14.493547201165317
1211,10.821001281610043
1212,12.62025735134086
1213,14.420466444971677
1214,15.740928194591035
1215,15.965716519161916
1216,21.342458462025235
1217,21.050150657087624
1218,24.065702103185657
1219,33.214738678369
1220,31.51274202967032
1221,35.161550157444374
1222,38.81360586917163
1223,22.7906444437089
1224,27.28773637393237
1225,31.27625635329334
1226,33.742899171690325
1227,35.72961758169827
1228,40.33124668211173
1229,41.615082816907126
1230,45.230191874539585
1231,48.78468492473772
1232,52.44367481007063
1233,56.27748195110496
1234,57.756200623003885
1235,35.6285666655863
1236,39.51700055712422
1237,41.51315958455048
1238,43.548228442036766
1239,13.133870957730139
1240,16.695206794881397
1241,20.234893697360476
1242,22.44702723542432
1243,16.024789287634906
1244,18.12877896764745
1245,21.233035216405828
1246,23.733729539570895
1247,25.714836309412092
1248,17.656792229661107
1249,36.772530857890736
1250,26.940361434722526
1251,28.62768547797276
1252,28.541699417025264
1253,31.107542990443346
1254,32.98119527643035
1255,34.8626674076161
1256,36.63856316329782
1257,38.80597873870391
1258,40.360425685134516
1259,42.796762774189986
1260,18.325604522724987
1261,21.4837692301187
1262,24.919742363229645
1263,27.61043251823654
1264,30.33834232522855
1265,32.719958898524276
1266,35.9136123351508
1267,39.01696459454779
1268,41.7023052846221
1269,45.55085185294029
1270,48.33918868207204
1271,49.40187138181747
1272,33.149035285093106
1273,32.500656398671026
1274,39.04621100339865
1275,40.73465144244511
1276,44.59632875111433
1277,46.937441303408676
1278,51.489368033189606
1279,51.72175779956774
1280,54.84331268337561
1281,56.99612759756177
1282,59.549255256742164
1283,14.430477043926363
1284,19.634457362285943
1285,19.775765881242236
1286,22.46627934785814
1287,24.27012154288653
1288,25.507725420726132
1289,27.05675791292328
1290,30.028813590254607
1291,30.511753726651854
1292,31.654076734011618
1293,33.537361754126884
1294,34.82244224464028
1295,28.879746116482927
1296,33.289006852195676
1297,35.581551882447506
1298,37.46418312736891
1299,25.642808888438218
1300,30.21396105289886
1301,32.61194284832636
1302,43.10364569134828
1303,38.87180448253371
1304,41.611181268764796
1305,46.959646526839606
1306,47.78876164460209
1307,49.73834121103539
1308,51.1321223198059
1309,53.02896439403749
1310,55.58634916313353
1311,23.17405196730079
1312,27.19876121779763
1313,31.225222930550792
1314,32.44360541390616
1315,34.832100625783205
1316,41.49464971370736
1317,40.07311943851441
1318,42.46844342684509
1319,45.25704440553211
1320,47.20158404261278
1321,49.68081419060847
1322,51.83962745742853
1323,21.610665313799295
1324,23.38551007969749
1325,26.624837084521506
1326,30.044062929256715
1327,33.77137762198594
1328,37.77475990632263
1329,42.07076607219648
1330,45.996550444018915
1331,14.332531676279913
1332,17.60386603882835
1333,20.954662466120926
1334,26.83811931102999
1335,29.995133160201163
1336,18.339336204266633
1337,23.002578919967938
1338,26.645353497051005
1339,29.80866305853148
1340,32.05957368527966
1341,29.912075616992816
1342,33.29375891798426
1343,39.65897192540451
1344,43.72493736284791
1345,44.054458859036075
1346,46.320549960959525
1347,48.86626895408329
1348,51.20089746093431
1349,52.973507476379964
1350,54.6886379287725
1351,56.74340193798756
1352,59.57408869951941
1353,60.11171540757917
1354,59.53373142032136
1355,64.1548801107587
1356,66.16640744879916
1357,68.0055986836727
1358,69.43148764699575
1359,71.32925902660325
1360,72.45049506904361
